GESTION|MES|Departamento|NANDINA|des_nandina|des_Pais|des_Medio_Sal|des_Via_Sal|CUCIR3|GCE|CIIU3|CODACT|TNT|Peso_Bruto_Kg|Peso_Neto_Kg|Valor_FOB_Sus
2021|10|2|6101901000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO PARA HOMBRES O NIÑOS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.03|SUIZA|AEREA|AEREA|8431|620|1810|D11|34|5|4|240
2021|10|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|ALEMANIA|AEREA|AEREA|8441|620|1810|D11|34|114|106|5454
2021|10|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|CHILE|AEREA|AEREA|8441|620|1810|D11|34|79|78|510
2021|10|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|DINAMARCA|AEREA|AEREA|8441|620|1810|D11|34|482|447|74252
2021|10|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|ESTADOS UNIDOS|AEREA|AEREA|8441|620|1810|D11|34|406|381|15072
2021|10|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|JAPON|AEREA|AEREA|8441|620|1810|D11|34|33|32|5759
2021|10|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|REINO UNIDO|AEREA|AEREA|8441|620|1810|D11|34|10|10|105
2021|10|2|6104430000|VESTIDOS DE FIBRAS SINTETICAS,DE PUNTO,PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8442|620|1810|D11|34|11|11|30
2021|10|2|6104510000|FALDAS Y FALDAS PANTALON,DE LANA O DE PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|ALEMANIA|AEREA|AEREA|8442|620|1810|D11|34|8|8|619
2021|10|2|6104510000|FALDAS Y FALDAS PANTALON,DE LANA O DE PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8442|620|1810|D11|34|24|24|76
2021|10|2|6104510000|FALDAS Y FALDAS PANTALON,DE LANA O DE PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|SUIZA|AEREA|AEREA|8442|620|1810|D11|34|22|21|960
2021|10|2|6104610000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS (CALZONES) Y "SHORTS",DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|FRANCIA|AEREA|AEREA|8442|620|1810|D11|34|3|3|60
2021|10|2|6106200000|CAMISAS,BLUSAS Y BLUSAS CAMISERAS DE FIBRAS SINTETICAS O ARTIFICIALES,DE PUNTO,PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8447|620|1810|D11|34|58|58|140
2021|10|2|6107190000|CALZONCILLOS Y "SLIPS" DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO,PARA HOMBRES O NIÑOS|JAPON|AEREA|AEREA|8438|630|1810|D11|34|8|8|510
2021|10|2|6109100000|T-SHIRTS Y CAMISETAS DE ALGODON,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8454|630|1730|D9|34|38|38|110
2021|10|2|6110111000|SUETERES (JERSEYS) DE LANA|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|224|220|7291
2021|10|2|6110112000|CHALECOS DE LANA|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|8|8|580
2021|10|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|227|213|21755
2021|10|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|CANADA|AEREA|AEREA|8453|620|1730|D9|34|27|24|1728
2021|10|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|DINAMARCA|AEREA|AEREA|8453|620|1730|D9|34|79|77|12120
2021|10|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|183|169|19506
2021|10|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|JAPON|AEREA|AEREA|8453|620|1730|D9|34|18|18|1682
2021|10|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|SUIZA|AEREA|AEREA|8453|620|1730|D9|34|105|97|5406
2021|10|2|6110192000|LOS DEMAS CHALECOS DE PELO FINO|JAPON|AEREA|AEREA|8453|620|1730|D9|34|1|1|87
2021|10|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|69|61|11681
2021|10|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|143|136|21210
2021|10|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|FRANCIA|AEREA|AEREA|8453|620|1730|D9|34|6|6|1015
2021|10|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|SUIZA|AEREA|AEREA|8453|620|1730|D9|34|11|10|592
2021|10|2|6114909000|LAS DEMAS PRENDAS DE VESTIR DE LAS DEMAS MATERIAS TEXTILES|ESTADOS UNIDOS|AEREA|AEREA|8459|620|1810|D11|34|17|16|250
2021|10|2|6115210000|LAS DEMAS CALZAS, PANTY- MEDIAS Y LEOTARDOS DE FIBRAS SINTETICAS DE TITULO INFERIOR A 67 DECITEX POR HILO SENCILLO|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|857|772|29727
2021|10|2|6115940000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE LANA O PELO FINO|ALEMANIA|AEREA|AEREA|8462|630|1730|D9|34|12|11|94
2021|10|2|6115940000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE LANA O PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|186|184|1160
2021|10|2|6115940000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE LANA O PELO FINO|JAPON|AEREA|AEREA|8462|630|1730|D9|34|50|48|4746
2021|10|2|6115940000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE LANA O PELO FINO|REINO UNIDO|AEREA|AEREA|8462|630|1730|D9|34|22|21|100
2021|10|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|630|1810|D11|34|80|76|3567
2021|10|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|630|1810|D11|34|595|571|10514
2021|10|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|JAPON|AEREA|AEREA|8469|630|1810|D11|34|14|14|495
2021|10|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|REINO UNIDO|AEREA|AEREA|8469|630|1810|D11|34|15|14|803
2021|10|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|SUIZA|AEREA|AEREA|8469|630|1810|D11|34|28|26|525
2021|10|4|6116990000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|630|1810|D11|34|4|4|110
2021|10|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|26|24|3598
2021|10|4|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|5|5|130
2021|10|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|620|1810|D11|34|11|10|1865
2021|10|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|REINO UNIDO|AEREA|AEREA|8469|620|1810|D11|34|124|122|963
2021|10|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|SUIZA|AEREA|AEREA|8469|620|1810|D11|34|26|25|688
2021|10|2|6117809000|LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|50|49|660
2021|10|2|6117809000|LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|DINAMARCA|AEREA|AEREA|8469|620|1810|D11|34|3|3|250
2021|10|2|6117809000|LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|620|1810|D11|34|61|60|76
2021|10|2|6117809000|LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|JAPON|AEREA|AEREA|8469|620|1810|D11|34|6|6|99
2021|10|2|6117909000|LOS DEMAS PARTES DE PRENDAS O DE COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|JAPON|AEREA|AEREA|8469|620|1810|D11|34|50|48|597
2021|10|2|6203421000|PANTALONES LARGOS, PANTALONES CON PETO, PANTALONES CORTOS (CALZONES) y "SHORTS" DE TEJIDOS LLAMADOS "MEZCLILLA O DENIM" PARA HOMBRES Y NIÑOS|ESTADOS UNIDOS|AEREA|AEREA|8414|620|1810|D11|34|20|20|75
2021|10|2|6204530000|FALDAS Y FALDAS PANTALON DE FIBRAS SINTETICAS|ESTADOS UNIDOS|AEREA|AEREA|8425|620|1810|D11|34|38|38|120
2021|10|2|6204620000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS (CALZONES) Y "SHORTS" DE ALGODON,PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8426|620|1810|D11|34|103|103|290
2021|10|2|6204630000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS (CALZONES) Y "SHORTS" DE FIBRAS SINTETICAS,PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8426|620|1810|D11|34|16|16|52
2021|10|2|6214200000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE LANA O PELO FINO|ALEMANIA|AEREA|AEREA|8461|630|1810|D11|34|37|37|580
2021|10|2|6214200000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE LANA O PELO FINO|REINO UNIDO|AEREA|AEREA|8461|630|1810|D11|34|6|6|145
2021|10|4|6301209000|LAS DEMAS MANTAS DE LANA O PELO FINO (EXCEPTO LAS ELECTRICAS)|ALEMANIA|AEREA|AEREA|6583|620|1721|D9|34|30|27|756
2021|10|2|6301209000|LAS DEMAS MANTAS DE LANA O PELO FINO (EXCEPTO LAS ELECTRICAS)|JAPON|AEREA|AEREA|6583|620|1721|D9|34|6|6|1548
2021|10|2|6302109000|LAS DEMAS ROPAS DE CAMA,DE PUNTO|LITUANIA|AEREA|AEREA|6584|620|1721|D9|34|193|183|30780
2021|10|2|6307909000|LOS DEMAS ARTICULOS CONFECCIONADOS,INCLUIDOS LOS PATRONES PARA PRENDAS DE VESTIR|ALEMANIA|AEREA|AEREA|6589|620|1721|D9|34|14|12|500
2021|10|2|6406909000|LAS DEMAS PARTES DE CALZADO; TALONERAS Y ARTICULOS SIMILARES, AMOVIBLES; POLAINAS Y ARTICULOS SIMILARES, Y SUS PARTES|JAPON|AEREA|AEREA|8519|620|1920|D12|34|22|21|793
2021|10|2|6505002000|SOMBREROS Y DEMAS TOCADOS DE FIELTRO, FABRICADOS CON CASCOS O PLATOS DE LA PARTIDA 65.01, INCLUSO GUARNECIDOS.|CHILE|AEREA|AEREA|8484|620|1810|D11|34|674|664|11136
2021|10|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|ALEMANIA|AEREA|AEREA|8484|620|1810|D11|34|117|113|5490
2021|10|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|ESTADOS UNIDOS|AEREA|AEREA|8484|620|1810|D11|34|439|420|15639
2021|10|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|FRANCIA|AEREA|AEREA|8484|620|1810|D11|34|6|6|140
2021|10|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|JAPON|AEREA|AEREA|8484|620|1810|D11|34|5|5|134
2021|10|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|SUIZA|AEREA|AEREA|8484|620|1810|D11|34|17|17|550
2021|10|2|6813200000|GUARNICIONES DE FRICCION SIN MONTAR, PARA FRENOS, EMBRAGUES O CUALQUIER ORGANO DE FROTAMIENTO QUE CONTENGAN AMIANTO (ASBESTO)|ESTADOS UNIDOS|AEREA|AEREA|6638|220|2699|D29|34|2180|2164|19508
2021|10|2|6813810000|GUARNICIONES PARA FRENOS QUE NO CONTENGAN AMIANTO (ASBESTO)|BRASIL.|AEREA|AEREA|6638|220|2699|D29|34|585|572|4793
2021|10|2|6913900000|LAS DEMAS ESTATUILLAS Y DEMAS ARTICULOS PARA ADORNO,DE CERAMICA|ITALIA|AEREA|AEREA|6662|620|2691|D29|34|155|122|5649
2021|10|2|6914900000|LAS DEMAS MANUFACTURAS DE CERAMICA|ALEMANIA|AEREA|AEREA|6639|220|2691|D29|34|180|168|500
2021|10|5|7106911000|PLATA (INCLUIDA LA PLATA DORADA Y LA PLATINADA) EN BRUTO SIN ALEAR|BRASIL.|AEREA|AEREA|6811|220|2720|D23|8|1075|1013|781331
2021|10|5|7106911000|PLATA (INCLUIDA LA PLATA DORADA Y LA PLATINADA) EN BRUTO SIN ALEAR|SUIZA|AEREA|AEREA|6811|220|2720|D23|8|780|730|529465
2021|10|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|584|494|25461444
2021|10|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|127|103|5512485
2021|10|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|3|3|158335
2021|10|9|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|49|42|2274517
2021|10|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|2518|2276|118778788
2021|10|3|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|7|5|214498
2021|10|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|1858|1557|82870096
2021|10|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ITALIA|AEREA|AEREA|9710|220|2720|D22|7|512|489|27771676
2021|10|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|TURQUIA|AEREA|AEREA|9710|220|2720|D22|7|204|171|9025577
2021|10|2|7112990000|LOS DEMAS DESPERDICIOS Y DESECHOS, DE METAL PRECIOSO O DE CHAPADO DE METAL PRECIOSO|ESTADOS UNIDOS|AEREA|AEREA|2892|210|2720|D24|30|42|39|1598714
2021|10|2|7113110000|ARTICULOS DE JOYERIA DE PLATA,INCLUSO REVESTIDA O CHAPADA DE OTRO METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D33|34|5|3|3397
2021|10|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D27|20|102|73|2101625
2021|10|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D28|21|5|1|55798
2021|10|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ITALIA|AEREA|AEREA|8973|610|3691|D27|20|269|249|10571082
2021|10|2|8311900000|LOS DEMAS,TUBOS,PLACAS,ELECTRODOS Y ART.SIMIL.D/METAL COMUN O CARBURO METALICO,RECUBIERTOS O RELLENOS DE DECAPANTES O DE FUNDENTES PARA SOLDADURA O DEPOSITO DE METAL O CARBURO METALICO,INCL.SUS PARTES|ARGENTINA|AEREA|AEREA|6995|220|2899|D24|34|215|200|6109
2021|10|2|9021900000|LOS DEMAS ARTICULOS Y APARATOS DE ORTOPEDIA,INCLUIDAS LAS FAJAS Y VENDAJES MEDICO QUIRURGICOS Y LAS MULETAS;TABLILLAS FERULAS U OTROS ARTICULOS Y APARATOS PARA FRACTURA|ARGENTINA|AEREA|AEREA|8996|610|3311|D29|34|4|3|9000
2021|10|2|9503009300|LOS DEMAS JUGUETES QUE REPRESENTEN ANIMALES O SERES HUMANOS|FRANCIA|AEREA|AEREA|8942|620|3694|D29|34|261|211|14655
2021|11|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|EMIRATOS ARABES UNIDOS|AEREA|AEREA|0711|111|0113|A2|10|242|240|4103
2021|11|2|0901900000|LOS DEMAS,SUCEDANEOS DEL CAFE QUE CONTENGAN CAFE EN CUALQUIER PROPORCION|EMIRATOS ARABES UNIDOS|AEREA|AEREA|0711|111|0113|A11|34|1025|1000|7760
2021|11|2|1106201000|HARINA, SEMOLA Y POLVO DE MACA|MEXICO|AEREA|AEREA|0564|121|1531|D6|34|42|40|60
2021|11|3|1209290000|LAS DEMAS SEMILLAS FORRAJERAS,EXCEPTO LAS DE REMOLACHA,PARA SIEMBRA|TAILANDIA|AEREA|AEREA|2925|210|0111|A11|34|4066|4000|80000
2021|11|2|1212991000|CAÑA DE AZUCAR|BRASIL.|AEREA|AEREA|0548|111|1513|A11|34|1103|1050|34650
2021|11|2|1212991000|CAÑA DE AZUCAR|MEXICO|AEREA|AEREA|0548|111|1513|A11|34|84|80|400
2021|11|2|1302199100|LOS DEMAS JUGOS Y EXTRACTOS VEGETALES:MATERIAS PECTICAS, PECTINATOS Y PECTATOS; AGAR AGAR  Y DEMAS MUCILAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES PRESENT. O ACONDICION. PARA LA VENTA AL POR MENOR|FRANCIA|AEREA|AEREA|2929|210|0200|A11|34|1116|1000|2000
2021|11|4|2530900000|LAS DEMAS MATERIAS MINERALES NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS|ESTADOS UNIDOS|AEREA|AEREA|2785|210|1421|C11|30|24|24|500
2021|11|2|2603000000|MINERALES DE COBRE Y SUS CONCENTRADOS|CHINA|AEREA|AEREA|2831|210|1320|C13|30|50|39|93
2021|11|2|2616901000|MINERALES DE ORO Y SUS CONCENTRADOS|ESTADOS UNIDOS|AEREA|AEREA|2891|210|1320|C8|7|0|0|2190
2021|11|2|3004902900|LOS DEMAS MEDICAMENTOS PARA USO HUMANO|FRANCIA|AEREA|AEREA|5429|630|2423|D29|34|89|79|1403
2021|11|2|3004902900|LOS DEMAS MEDICAMENTOS PARA USO HUMANO|URUGUAY|AEREA|AEREA|5429|630|2423|D29|34|138|108|10591
2021|11|2|3920209000|LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS,D/POLIMEROS D/PROPILENO SIN REFUERZO,ESTRATIFICACION NI SOPORTE O COMBINACION SIMILAR CON OTRAS MATERIAS|ITALIA|AEREA|AEREA|5822|220|2520|D29|34|28|28|1
2021|11|2|3923309900|LOS DEMAS  BOTELLAS PET Y REPET|ITALIA|AEREA|AEREA|8931|220|2520|D29|34|33|31|4
2021|11|2|4112000000|CUEROS PREPARADOS DESPUES DEL CURTIDO O SECADO Y CUEROS Y PIELES APERGAMINADOS, DE OVINO, DEPILADOS, INCLUSO DIVIDIDOS, EXCEPTO LOS DE LA PARTIDA 41.14.|ARGENTINA|AEREA|AEREA|6115|220|1911|D10|15|837|804|87111
2021|11|2|4112000000|CUEROS PREPARADOS DESPUES DEL CURTIDO O SECADO Y CUEROS Y PIELES APERGAMINADOS, DE OVINO, DEPILADOS, INCLUSO DIVIDIDOS, EXCEPTO LOS DE LA PARTIDA 41.14.|CHILE|AEREA|AEREA|6115|220|1911|D10|15|406|390|27964
2021|11|3|4202210000|BOLSOS DE MANO (CARTERAS),INCLUSO CON BANDOLERA O SIN ASAS,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|CHINA|AEREA|AEREA|8311|620|1912|D10|15|1037|1037|27824
2021|11|2|4202220000|BOLSOS DE MANO (CARTERAS),INCLUSO CON BANDOLERA O SIN ASAS,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|FRANCIA|AEREA|AEREA|8311|620|1912|D10|15|9|9|167
2021|11|2|4202220000|BOLSOS DE MANO (CARTERAS),INCLUSO CON BANDOLERA O SIN ASAS,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|PAISES BAJOS|AEREA|AEREA|8311|620|1912|D10|15|26|26|148
2021|11|3|4202310000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|CHINA|AEREA|AEREA|8319|620|1912|D10|15|88|88|1560
2021|11|2|4202310000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|ESTADOS UNIDOS|AEREA|AEREA|8319|620|1912|D10|15|473|450|26761
2021|11|2|4202320000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|PAISES BAJOS|AEREA|AEREA|8319|620|1912|D10|15|1|1|4
2021|11|2|4202911000|LOS DEMAS SACOS DE VIAJE Y MOCHILAS,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|FRANCIA|AEREA|AEREA|8319|620|1912|D10|15|749|685|25548
2021|11|2|4202920000|LOS DEMAS ARTICULOS DE CUERO NATURAL,REGENERADO CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|PAISES BAJOS|AEREA|AEREA|8319|620|1912|D10|15|5|5|62
2021|11|2|4203300000|CINTOS,CINTURONES Y BANDOLERAS DE CUERO NATURAL O CUERO REGENERADO|PAISES BAJOS|AEREA|AEREA|8481|620|1810|D10|15|1|1|22
2021|11|2|4819100000|CAJAS DE PAPEL O CARTON CORRUGADO|ESTADOS UNIDOS|AEREA|AEREA|6421|220|2102|D14|34|17|17|25
2021|11|2|4821100000|ETIQUETAS DE TODAS CLASES,DE PAPEL O CARTON,IMPRESAS|PERU|AEREA|AEREA|8928|220|2109|D29|34|437|437|3253
2021|11|2|4910000000|CALENDARIOS DE CUALQUIER CLASE,IMPRESOS,INCLUIDOS LOS TACOS DE CALENDARIO|COLOMBIA|AEREA|AEREA|8928|630|2219|D29|34|548|548|570
2021|11|2|5105391000|LOS DEMAS PELO FINO CARDADO O PEINADO: DE ALPACA O DE LLAMA|ESTADOS UNIDOS|AEREA|AEREA|2687|220|1711|D9|34|583|574|4105
2021|11|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|CANADA|AEREA|AEREA|6511|630|1711|D9|34|746|631|19954
2021|11|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|FRANCIA|AEREA|AEREA|6511|630|1711|D9|34|377|344|10523
2021|11|2|5109900000|LOS DEMAS HILADOS DE LANA O DE PELO FINO,ACONDICIONADOS PARA LA VENTA AL POR MENOR|CANADA|AEREA|AEREA|6511|630|1711|D9|34|285|241|6370
2021|11|2|5109900000|LOS DEMAS HILADOS DE LANA O DE PELO FINO,ACONDICIONADOS PARA LA VENTA AL POR MENOR|SUECIA|AEREA|AEREA|6511|630|1711|D9|34|952|808|35328
2021|11|2|5112191000|LOS DEMAS TEJIDOS DE LANA PEINADA CON UN CONTENIDO DE LANA SUPERIOR O IGUAL AL 85% EN PESO|FRANCIA|AEREA|AEREA|6542|220|1711|D9|34|12|12|45
