GESTION|MES|Departamento|NANDINA|des_nandina|des_Pais|des_Medio_Sal|des_Via_Sal|CUCIR3|GCE|CIIU3|CODACT|TNT|Peso_Bruto_Kg|Peso_Neto_Kg|Valor_FOB_Sus
2022|7|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|3273|3080|151243512
2022|7|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|2|2|86044
2022|7|7|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|111|104|2980652
2022|7|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|726|676|23020175
2022|7|9|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|30|28|1486244
2022|7|2|7113110000|ARTICULOS DE JOYERIA DE PLATA,INCLUSO REVESTIDA O CHAPADA DE OTRO METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D33|34|1|0|346
2022|7|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D27|20|42|31|905555
2022|7|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D28|21|3|1|28214
2022|7|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ITALIA|AEREA|AEREA|8973|610|3691|D27|20|282|264|11170046
2022|7|2|8306100000|CAMPANAS,CAMPANILLAS,GONGOS Y ARTICULOS SIMILARES DE METAL COMUN|ESTADOS UNIDOS|AEREA|AEREA|6995|220|2899|D29|34|9|9|221
2022|7|2|8306290000|LAS DEMAS ESTATUILLAS Y DEMAS ARTICULOS DE ADORNO,DE METAL COMUN|ESTADOS UNIDOS|AEREA|AEREA|6978|620|2899|D29|34|5|4|48
2022|7|2|8311900000|LOS DEMAS,TUBOS,PLACAS,ELECTRODOS Y ART.SIMIL.D/METAL COMUN O CARBURO METALICO,RECUBIERTOS O RELLENOS DE DECAPANTES O DE FUNDENTES PARA SOLDADURA O DEPOSITO DE METAL O CARBURO METALICO,INCL.SUS PARTES|ARGENTINA|AEREA|AEREA|6995|220|2899|D24|34|746|700|26180
2022|7|2|8449001000|MAQUINAS Y APARATOS PARA LA FABRICACION O ACABADO DEL FIELTRO O TELA SIN TEJER,EN PIEZA O CON FORMA: HORMAS DE SOMBRERERIA|MEXICO|AEREA|AEREA|7245|410|2926|D29|34|55|45|800
2022|7|2|9202900000|LOS DEMAS INSTRUMENTOS MUSICALES DE CUERDA (POR EJ: GUITARRAS,VIOLINES,ARPAS)|JAPON|AEREA|AEREA|8981|610|3692|D29|34|5|4|862
2022|7|2|9205909000|LOS DEMAS INSTRUMENTOS MUSICALES DE VIENTO (POR EJEMPLO: CLARINETES, TROMPETAS Y GAITAS)|JAPON|AEREA|AEREA|8982|610|3692|D29|34|17|16|938
2022|7|2|9209990090|LAS DEMAS PARTES Y ACCESORIOS DE INSTRUMENTOS MUSICALES; METRONOMOS Y DIAPASONES DE CUALQUIER TIPO|JAPON|AEREA|AEREA|8989|220|3692|D29|34|6|6|309
2022|7|2|9404900090|LOS DEMAS SOMIERES; ARTICULOS DE CAMA Y ARTÍCULOS SIMILARES (POR EJEMPLO: COLCHONES, CUBREPIÉS, EDREDONES, COJINES, PUFS, ALMOHADAS), BIEN CON MUELLES (RESORTES), BIEN RELLENOS O GUARNECIDOS INTERIORMENTE CON CUALQUIER MATERIA, INCLUIDOS LOS DE CAUCHO O P|ESTADOS UNIDOS|AEREA|AEREA|8212|620|1721|D9|34|21|20|184
2022|7|2|9503009300|LOS DEMAS JUGUETES QUE REPRESENTEN ANIMALES O SERES HUMANOS|FRANCIA|AEREA|AEREA|8942|620|3694|D29|34|250|206|21351
2022|8|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|ARGENTINA|AEREA|AEREA|0711|111|0113|A2|10|605|600|5418
2022|8|2|1212991000|CAÑA DE AZUCAR|BRASIL.|AEREA|AEREA|0548|111|1513|A11|34|757|721|23072
2022|8|2|1212991000|CAÑA DE AZUCAR|ESTADOS UNIDOS|AEREA|AEREA|0548|111|1513|A11|34|526|501|2500
2022|8|3|2616100000|MINERALES DE PLATA Y SUS CONCENTRADOS|INDIA|AEREA|AEREA|2891|210|1320|C9|8|17|15|9107
2022|8|2|2621900000|LAS DEMAS ESCORIAS Y CENIZAS, INCLUIDAS LAS CENIZAS DE ALGAS|ESTADOS UNIDOS|AEREA|AEREA|2786|210|1429|C11|30|1013|1013|1015
2022|8|2|3004902900|LOS DEMAS MEDICAMENTOS PARA USO HUMANO|PERU|AEREA|AEREA|5429|630|2423|D29|34|39|32|2978
2022|8|2|3302900000|LAS DEMAS MEZCLAS DE SUST.ODORIFERAS Y MEZCLAS(INCL.LAS DISOLUCIONES ALCOHOLICAS) A BASE DE UNA O VARIAS DE ESTAS SUST.,DEL TIPO DE LAS UTILIZADAS COMO MATERIAS BASICAS PARA LA IND.Y P/ELAB.DE BEBIDAS|ECUADOR|AEREA|AEREA|5514|220|2429|D16|34|3|2|480
2022|8|2|3907299000|LOS DEMAS POLIETERES|PARAGUAY|AEREA|AEREA|5741|220|2413|D16|34|4|2|3
2022|8|2|3923109000|LAS DEMAS CAJAS, CAJONES, JAULAS Y ARTICULOS SIMILARES DE PLASTICO|ESTADOS UNIDOS|AEREA|AEREA|8931|220|2520|D29|34|48|48|95
2022|8|2|4112000000|CUEROS PREPARADOS DESPUES DEL CURTIDO O SECADO Y CUEROS Y PIELES APERGAMINADOS, DE OVINO, DEPILADOS, INCLUSO DIVIDIDOS, EXCEPTO LOS DE LA PARTIDA 41.14.|ARGENTINA|AEREA|AEREA|6115|220|1911|D10|15|1303|1252|114330
2022|8|2|4112000000|CUEROS PREPARADOS DESPUES DEL CURTIDO O SECADO Y CUEROS Y PIELES APERGAMINADOS, DE OVINO, DEPILADOS, INCLUSO DIVIDIDOS, EXCEPTO LOS DE LA PARTIDA 41.14.|CHILE|AEREA|AEREA|6115|220|1911|D10|15|364|350|25873
2022|8|2|4202210090|LOS DEMAS BOLSOS DE MANO (CARTERAS), INCLUSO CON BANDOLERA O SIN ASAS CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL O CUERO REGENERADO|ITALIA|AEREA|AEREA|8311|620|1912|D10|15|4|4|300
2022|8|2|4202220000|BOLSOS DE MANO (CARTERAS),INCLUSO CON BANDOLERA O SIN ASAS,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|ESTADOS UNIDOS|AEREA|AEREA|8311|620|1912|D10|15|22|20|2592
2022|8|2|4202220000|BOLSOS DE MANO (CARTERAS),INCLUSO CON BANDOLERA O SIN ASAS,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|HUNGRIA|AEREA|AEREA|8311|620|1912|D10|15|2|2|75
2022|8|2|4202220000|BOLSOS DE MANO (CARTERAS),INCLUSO CON BANDOLERA O SIN ASAS,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|ITALIA|AEREA|AEREA|8311|620|1912|D10|15|18|18|510
2022|8|2|4202320000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|ESTADOS UNIDOS|AEREA|AEREA|8319|620|1912|D10|15|74|70|5827
2022|8|2|4202320000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|HUNGRIA|AEREA|AEREA|8319|620|1912|D10|15|1|1|150
2022|8|2|4202320000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL|ITALIA|AEREA|AEREA|8319|620|1912|D10|15|10|10|2286
2022|8|2|4202911000|LOS DEMAS SACOS DE VIAJE Y MOCHILAS,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|HUNGRIA|AEREA|AEREA|8319|620|1912|D10|15|127|124|1350
2022|8|2|4202991000|LOS DEMAS SACOS DE VIAJE Y MOCHILAS,DE CUERO NATURAL,REGENERADO,CHAROLADO,HOJAS DE PLASTICO,MATERIA TEXTIL,FIBRA VULCANIZADA O CARTON|ITALIA|AEREA|AEREA|8319|620|1912|D10|15|20|20|1155
2022|8|2|4203300090|LOS DEMAS CINTOS, CINTURONES Y BANDOLERAS, DE CUERO NATURAL O CUERO REGENERADO|HUNGRIA|AEREA|AEREA|8481|620|1810|D11|34|3|2|240
2022|8|2|4421999000|LAS DEMAS MANUFACTURAS DE MADERA|ITALIA|AEREA|AEREA|6359|220|2029|D13|16|20|20|350
2022|8|2|4819100000|CAJAS DE PAPEL O CARTON CORRUGADO|BELGICA-LUXEMBURGO|AEREA|AEREA|6421|220|2102|D14|34|17|17|30
2022|8|2|4819100000|CAJAS DE PAPEL O CARTON CORRUGADO|ESTADOS UNIDOS|AEREA|AEREA|6421|220|2102|D14|34|45|45|100
2022|8|2|5105391000|LOS DEMAS PELO FINO CARDADO O PEINADO: DE ALPACA O DE LLAMA|ITALIA|AEREA|AEREA|2687|220|1711|D9|34|502|490|9042
2022|8|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|ITALIA|AEREA|AEREA|6511|630|1711|D9|34|6|6|282
2022|8|2|5806321000|LAS DEMAS CINTAS DE FIBRAS SINTETICAS O ARTIFICIALES DE ANCHO INFERIOR O IGUAL A 4.1 CM|ECUADOR|AEREA|AEREA|6561|220|1729|D9|34|399|399|1960
2022|8|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|AUSTRIA|AEREA|AEREA|8441|620|1810|D11|34|22|21|2491
2022|8|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|CHILE|AEREA|AEREA|8441|620|1810|D11|34|208|205|1810
2022|8|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|ESTADOS UNIDOS|AEREA|AEREA|8441|620|1810|D11|34|171|156|5516
2022|8|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|FRANCIA|AEREA|AEREA|8441|620|1810|D11|34|25|24|300
2022|8|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|ITALIA|AEREA|AEREA|8441|620|1810|D11|34|30|30|3996
2022|8|2|6103410000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS(CALZONES) Y "SHORTS" DE LANA O PELO FINO,DE PUNTO,PARA HOMBRES O NIÑOS|ALEMANIA|AEREA|AEREA|8432|620|1810|D11|34|3|3|20
2022|8|2|6103410000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS(CALZONES) Y "SHORTS" DE LANA O PELO FINO,DE PUNTO,PARA HOMBRES O NIÑOS|REINO UNIDO|AEREA|AEREA|8432|620|1810|D11|34|17|15|1699
2022|8|2|6104510000|FALDAS Y FALDAS PANTALON,DE LANA O DE PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|AUSTRIA|AEREA|AEREA|8442|620|1810|D11|34|17|17|3825
2022|8|2|6104690000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS (CALZONES) Y "SHORTS",DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO,PARA MUJERES O NIÑAS|HUNGRIA|AEREA|AEREA|8442|620|1810|D11|34|1|1|32
2022|8|2|6105900000|CAMISAS DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO,PARA HOMBRES O NIÑOS|HUNGRIA|AEREA|AEREA|8437|630|1810|D11|34|3|3|112
2022|8|2|6106900000|CAMISAS,BLUSAS Y BLUSAS CAMISERAS DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO,PARA MUJERES O NIÑAS|HUNGRIA|AEREA|AEREA|8447|620|1810|D11|34|3|3|288
2022|8|3|6109100000|T-SHIRTS Y CAMISETAS DE ALGODON,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8454|630|1730|D9|34|29|29|90
2022|8|2|6110113000|CARDIGANES DE LANA|PAISES BAJOS|AEREA|AEREA|8453|620|1730|D9|34|71|70|6343
2022|8|2|6110191090|LOS DEMAS SUETERES (JERSEYS), DE PUNTO, DE PELO FINO|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|110|106|603
2022|8|2|6110191090|LOS DEMAS SUETERES (JERSEYS), DE PUNTO, DE PELO FINO|AUSTRIA|AEREA|AEREA|8453|620|1730|D9|34|90|87|11852
2022|8|2|6110191090|LOS DEMAS SUETERES (JERSEYS), DE PUNTO, DE PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|229|210|8404
2022|8|2|6110191090|LOS DEMAS SUETERES (JERSEYS), DE PUNTO, DE PELO FINO|ITALIA|AEREA|AEREA|8453|620|1730|D9|34|32|32|4063
2022|8|2|6110191090|LOS DEMAS SUETERES (JERSEYS), DE PUNTO, DE PELO FINO|REINO UNIDO|AEREA|AEREA|8453|620|1730|D9|34|15|14|1579
2022|8|2|6110193090|LOS DEMAS CARDIGAN, DE PUNTO, DE PELO FINO|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|16|15|256
2022|8|2|6110193090|LOS DEMAS CARDIGAN, DE PUNTO, DE PELO FINO|AUSTRIA|AEREA|AEREA|8453|620|1730|D9|34|36|35|5146
2022|8|2|6110193090|LOS DEMAS CARDIGAN, DE PUNTO, DE PELO FINO|FRANCIA|AEREA|AEREA|8453|620|1730|D9|34|18|18|448
2022|8|2|6110193090|LOS DEMAS CARDIGAN, DE PUNTO, DE PELO FINO|ITALIA|AEREA|AEREA|8453|620|1730|D9|34|12|12|1449
2022|8|2|6110199090|LOS DEMAS PULOVERES Y ARTICULOS SIMILARES, DE PUNTO DE PELO FINO|ESPAÑA|AEREA|AEREA|8453|620|1730|D9|34|590|533|63511
2022|8|2|6110301000|SUETERES (JERSEYS),"PULLOVERS","CARDIGANS",CHALECOS Y ARTICULOS SIMILARES,INCLUIDOS LOS "SOUS-PULL",DE FIBRAS ACRILICAS O MODACRILICAS,DE PUNTO|JAPON|AEREA|AEREA|8453|620|1730|D9|34|4|4|1910
2022|8|3|6110900000|SUETERES (JERSEYS),"PULLOVERS","CARDIGANS",CHALECOS Y ARTICULOS SIMILARES,INCLUIDOS LOS "SOUS-PULL" DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|13|13|40
2022|8|2|6114300000|LAS DEMAS PRENDAS DE VESTIR,DE FIBRAS SINTETICAS O ARTIFICIALES,DE PUNTO|ECUADOR|AEREA|AEREA|8459|620|1810|D11|34|139|134|555
2022|8|2|6114909000|LAS DEMAS PRENDAS DE VESTIR DE LAS DEMAS MATERIAS TEXTILES|ESPAÑA|AEREA|AEREA|8459|620|1810|D11|34|1276|1276|1700
2022|8|2|6114909000|LAS DEMAS PRENDAS DE VESTIR DE LAS DEMAS MATERIAS TEXTILES|ESTADOS UNIDOS|AEREA|AEREA|8459|620|1810|D11|34|420|420|400
2022|8|2|6115210000|LAS DEMAS CALZAS, PANTY- MEDIAS Y LEOTARDOS DE FIBRAS SINTETICAS DE TITULO INFERIOR A 67 DECITEX POR HILO SENCILLO|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|896|805|31709
2022|8|3|6115290000|LAS DEMAS CALZAS, PANTY- MEDIAS Y LEOTARDOS DE LAS DEMAS MATERIAS TEXTILES|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|145|145|450
2022|8|2|6115940000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE LANA O PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|10|9|62
2022|8|2|6116910090|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|630|1810|D11|34|1|1|1
2022|8|2|6116910090|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|AUSTRIA|AEREA|AEREA|8469|630|1810|D11|34|149|146|10838
2022|8|2|6116910090|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|630|1810|D11|34|278|276|2426
2022|8|2|6116910090|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|ITALIA|AEREA|AEREA|8469|630|1810|D11|34|38|37|3394
2022|8|2|6116910090|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|REINO UNIDO|AEREA|AEREA|8469|630|1810|D11|34|2|1|298
2022|8|2|6116990000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|630|1810|D11|34|357|336|2743
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|100|96|600
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|AUSTRIA|AEREA|AEREA|8469|620|1810|D11|34|18|17|2744
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|ESPAÑA|AEREA|AEREA|8469|620|1810|D11|34|18|16|1646
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|620|1810|D11|34|15|14|145
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|FRANCIA|AEREA|AEREA|8469|620|1810|D11|34|15|15|200
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|ITALIA|AEREA|AEREA|8469|620|1810|D11|34|40|39|3032
2022|8|2|6117100010|CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE ALPACA, DE PUNTO|REINO UNIDO|AEREA|AEREA|8469|620|1810|D11|34|3|3|346
2022|8|2|6117909000|LOS DEMAS PARTES DE PRENDAS O DE COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|28|28|106
2022|8|2|6117909000|LOS DEMAS PARTES DE PRENDAS O DE COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|AUSTRIA|AEREA|AEREA|8469|620|1810|D11|34|17|17|4815
2022|8|2|6117909000|LOS DEMAS PARTES DE PRENDAS O DE COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|DINAMARCA|AEREA|AEREA|8469|620|1810|D11|34|80|75|1470
2022|8|2|6202200010|ABRIGOS, CHAQUETONES, CAPAS, ANORAKS, CAZADORAS Y ARTÍCULOS SIMILARES, PARA MUJERES O NIÑAS, EXCEPTO LOS ARTÍCULOS DE LA PARTIDA 62.04, DE LANA DE ALPACA|JAPON|AEREA|AEREA|8421|620|1810|D11|34|63|61|4736
2022|8|3|6204490000|VESTIDOS DE LAS DEMAS MATERIAS TEXTILES|ESTADOS UNIDOS|AEREA|AEREA|8424|620|1810|D11|34|9|9|28
2022|8|3|6204620010|PANTALONES LARGOS, PANTALONES CON PETO, PANTALONES CORTOS (CALZONES) Y SHORTS, DE MEZCLILLA, PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8426|620|1810|D11|34|100|100|310
2022|8|3|6204690090|LOS DEMAS PANTALONES LARGOS, PANTALONES CON PETO, PANTALONES CORTOS (CALZONES) Y SHORTS, DE LAS DEMAS MATERIAS TEXTILES, PARA MUJERES O NIÑAS|ESTADOS UNIDOS|AEREA|AEREA|8426|620|1810|D11|34|4|4|12
2022|8|2|6214200090|LOS DEMAS CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE LANA O PELO FINO|AUSTRIA|AEREA|AEREA|8461|630|1810|D11|34|5|5|616
2022|8|2|6214200090|LOS DEMAS CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE LANA O PELO FINO|ITALIA|AEREA|AEREA|8461|630|1810|D11|34|48|47|6015
2022|8|2|6214200090|LOS DEMAS CHALES, PAÑUELOS DE CUELLO, BUFANDAS, MANTILLAS, VELOS Y ARTICULOS SIMILARES, DE LANA O PELO FINO|JAPON|AEREA|AEREA|8461|630|1810|D11|34|125|122|20643
2022|8|2|6301209000|LAS DEMAS MANTAS DE LANA O PELO FINO (EXCEPTO LAS ELECTRICAS)|DINAMARCA|AEREA|AEREA|6583|620|1721|D9|34|258|254|2920
2022|8|2|6302530000|LAS DEMAS ROPAS DE MESA DE FIBRAS SINTETICAS O ARTIFICIALES|ITALIA|AEREA|AEREA|6584|620|1721|D9|34|10|10|324
2022|8|2|6308000000|JGOS.CONSTITUIDOS POR PZAS.DE TEJIDO E HILADOS,INCL.CON ACCESORIOS,PARA LA CONFECCION DE ALFOMBRAS,TAPICERIA,MANTELES O SERVILLETAS BORDADOS O DE ART.TEXTILES SIMIL.,EN ENVASES P/LA VENTA AL POR MENOR|HUNGRIA|AEREA|AEREA|6589|620|1721|D9|34|4|3|213
2022|8|2|6505002000|SOMBREROS Y DEMAS TOCADOS DE FIELTRO, FABRICADOS CON CASCOS O PLATOS DE LA PARTIDA 65.01, INCLUSO GUARNECIDOS.|CHILE|AEREA|AEREA|8484|620|1810|D11|34|1004|994|14208
2022|8|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|AUSTRIA|AEREA|AEREA|8484|620|1810|D11|34|75|72|12894
2022|8|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|ESTADOS UNIDOS|AEREA|AEREA|8484|620|1810|D11|34|257|250|1553
2022|8|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|ITALIA|AEREA|AEREA|8484|620|1810|D11|34|35|34|3599
2022|8|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|REINO UNIDO|AEREA|AEREA|8484|620|1810|D11|34|5|5|568
2022|8|2|6813810000|GUARNICIONES PARA FRENOS QUE NO CONTENGAN AMIANTO (ASBESTO)|ESTADOS UNIDOS|AEREA|AEREA|6638|220|2699|D29|34|451|445|13035
2022|8|2|6913900000|LAS DEMAS ESTATUILLAS Y DEMAS ARTICULOS PARA ADORNO,DE CERAMICA|ITALIA|AEREA|AEREA|6662|620|2691|D29|34|25|25|1148
2022|8|5|7106911000|PLATA (INCLUIDA LA PLATA DORADA Y LA PLATINADA) EN BRUTO SIN ALEAR|HONG KONG|AEREA|AEREA|6811|220|2720|D23|8|1036|970|589703
2022|8|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|325|304|12640143
2022|8|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|8|3|149549
2022|8|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|4115|3872|181178009
2022|8|3|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|18|17|962776
2022|8|4|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|44|41|2148452
2022|8|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|15|14|745038
2022|8|7|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|111|104|2920513
2022|8|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|952|887|29141938
2022|8|9|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|15|14|765885
2022|8|2|7112990000|LOS DEMAS DESPERDICIOS Y DESECHOS, DE METAL PRECIOSO O DE CHAPADO DE METAL PRECIOSO|ESTADOS UNIDOS|AEREA|AEREA|2892|210|2720|D24|30|17|15|613241
2022|8|2|7113110000|ARTICULOS DE JOYERIA DE PLATA,INCLUSO REVESTIDA O CHAPADA DE OTRO METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D33|34|0|0|116
